,p0111_PLASMID,glpT-E448K_AMR,ymgB_STRESS,parE-E460D_AMR,blaCTX-M-27_AMR,aph(6)-Id_AMR,aph(3'')-Ib_AMR,tet_AMR,mph(A)_AMR,sul_AMR,qacE_STRESS,aadA_AMR,dfrA_AMR,Col_PLASMID,senB_VIR,fdeC_VIR,acrF_AMR,parE-I529L_AMR,iss_VIR,IncFIA_PLASMID,gyrA-D87N_AMR,parC-S80I_AMR,parC-E84V_AMR,gyrA-S83L_AMR,mdtM_AMR,iha_VIR,sat_VIR,iucABCD_VIR,IncFIB_PLASMID,aac(6')-Ib-cr_AMR,blaOXA-OH_AMR,blaCTX-M-15_AMR,papCFGII_VIR,hlyA-alpha_VIR,cnf1_VIR,aac(3)_AMR,erm(B)_AMR,emrE_STRESS,IncI_PLASMID,IncX_PLASMID,blaCTX-M_AMR,ampC-T32A_AMR,trxLHR_STRESS,psi-GI_STRESS,kefB_STRESS,IncY_PLASMID,blaCMY_AMR,astA_VIR,sfaF_VIR,cvaC_VIR,mchF_VIR,iroBCDEN_VIR,sslE_VIR,ibeA_VIR,ireA_VIR,aph(3')-Ia_AMR,IncQ1_PLASMID,catA_AMR,merCPRT_STRESS,IncC_PLASMID,cmlA_AMR,ant(2'')-Ia_AMR,catB_AMR,aac(6')_AMR,ble_AMR,blaNDM_AMR,nfaE_VIR,afaC_VIR,IncFII_PLASMID,blaTEM-CA_AMR,papA_VIR,papE_VIR,papH_VIR,aggR_VIR,agg3DCB_VIR,aatA_VIR,aar_VIR,agg5A_VIR,aap_VIR,iutA_VIR,parC-S80R_AMR,blaTEM-IR_AMR,qnrB_AMR,sat2_AMR,blaCTX-M-14_AMR,IncB/O/K/Z_PLASMID,qnrS1_AMR,IncN_PLASMID,BlaKPC_AMR,parE-L445H_AMR
aph(3')-Ia_AMR,-0.0083934666062755,0.0102974828375284,-0.0561178061224649,-0.0097030105902522,-0.0380809967273046,0.0853185014708728,0.0759092287816417,0.029599371451398,0.0024354178931241,0.0783898697230574,-0.0047583779238022,-0.0261421249047904,0.0600050082643394,-0.0457328268527146,-0.0785818635624556,0.014638404279705,0.0076577870046278,-0.0818113245954917,-0.0151855029549642,-0.0630263157853561,-0.0810327674538245,-0.0814566138456768,-0.0711414089990952,-0.10052275525057,-0.103282455180466,-0.1396989231580965,-0.105234285358772,-0.0485634875191992,0.086031665224021,-0.0364418485050104,-0.063239067477749,-0.012850049177764,-0.0397839420472343,-0.0511688579928463,-0.0479192351579119,-0.0251811175533753,-0.0133398610320199,0.0097030105902515,-0.0269062120702954,-0.0266571025414791,-0.0090711532762418,-0.0083934666062755,0.0956949664315632,0.0956949664315632,0.0956949664315632,0.024652685365431,-0.0108607149796225,0.1031652305793961,-0.0090711532762418,0.1676459132377046,0.1552760014037046,0.1552760014037045,0.1321573866256817,0.0311916374196808,0.1180689791510844,1.0,0.1828554271171507,0.0902577507564197,0.0933670081004431,0.2022506478427489,0.1180689791510844,0.142605011330628,-0.0113973435266397,-0.0090711532762418,0.0739127114959329,0.0739127114959329,0.0020236050208877,0.0028809650859373,-0.0863905287877925,0.0903683439382475,-0.0165951136428054,0.036094570742626,-0.0258991286565927,-0.0076577870046279,-0.0076577870046279,-0.0076577870046279,-0.0076577870046279,-0.0076577870046279,-0.0083934666062755,0.0773829001956966,-0.0083934666062755,-0.0097030105902522,-0.0076577870046279,-0.0076577870046279,-0.0128801128463114,-0.0124044521525318,-0.0119109687145068,0.0277538131024926,0.1129546639592846,-0.0142177558799183
IncQ1_PLASMID,-0.0097086171184724,0.0119109687145067,0.0187625261353477,-0.0112233501527019,-0.0440478093328895,0.1419542027780875,0.129802311153564,0.0146572555353511,-0.0102746995987067,0.0704544226127507,0.0010992955235841,0.002708906908733,0.0760599264305872,-0.0135145625773986,-0.0387269706529214,0.0169320578783033,0.0088576657881926,-0.1097784979175457,-5.9474763067677906e-05,-0.0801836735023305,-0.1015610748495662,-0.1020655691351331,-0.0898039523614976,-0.0463351103200469,-0.1574655331786097,-0.0799853595041355,-0.0807465956135056,0.0016097975893401,0.0778264352919111,-0.0054601243076169,-0.007773808156166,0.0451569141425334,0.0331199507719694,0.0381349818944177,0.0205701717737522,0.0603661389831672,-0.0154300492572019,0.0112233501527012,0.0083618223189334,-0.030833934797522,-0.0104924887550231,-0.0097086171184724,-0.0125624522400764,-0.0125624522400764,-0.0125624522400764,-0.0284509360987367,-0.0125624522400764,0.13704483924912,0.2100995962612969,0.2200154391651398,0.2040496789930958,0.2040496789930958,0.1742629466046032,0.1135540087293798,-0.0104924887550231,0.1828554271171507,1.0,0.3395663383006134,0.2867086963049486,-0.0125624522400764,-0.0104924887550231,-0.0088576657881929,0.163191587289177,-0.0104924887550231,-0.0154300492572019,-0.0154300492572019,0.010289982539525,0.0113282674376672,0.0303419577881815,0.0520559764723027,0.0422158800235508,-0.0241986473591841,0.1333280140763829,-0.0088576657881929,-0.0088576657881929,-0.0088576657881929,-0.0088576657881929,-0.0088576657881929,-0.0097086171184724,0.1417108713365151,0.228422186092948,-0.011223350152702,-0.0088576657881929,-0.0088576657881929,-0.0148982643207349,-0.0143480735865797,-0.0137772675086107,-0.0271998051614416,-0.02084618296748,-0.0164454991718001
catA_AMR,-0.009289961809158,0.0113973435266395,0.0179534478611857,-0.010739376475258,-0.0421483782382394,0.0869036973723239,0.0767100893846738,0.0055090063438631,-0.0405801549964972,0.0445524700971495,-0.0282429984861684,-0.026641500244467,0.0502096936469968,-0.0643213824087462,-0.0915130992772789,0.0162019131170189,0.0084757052303598,0.0254116394558475,-0.0594451762058755,-0.0900283760213917,-0.0869627593637097,-0.0874269225640451,-0.0761248414467025,-0.1460243494189455,-0.0878692793275335,-0.0552406587820281,-0.0558775926080172,-0.0014754857932218,0.0650384948844256,0.0464820191584504,0.0437427483697043,0.0345078073546448,0.0410791433978149,0.0449564021959109,0.0527379487840889,0.0703386078560186,-0.0147646741614823,0.0107393764752576,0.0114359047187621,-0.0295043128387496,-0.0100400313070048,-0.009289961809158,-0.0120207337580169,-0.0120207337580169,-0.0120207337580169,-0.0272240738888721,-0.0120207337580169,0.0340521123169297,-0.0100400313070048,-0.0142558208726792,-0.015257681423738,-0.015257681423738,0.1164905013792246,0.0237400258580429,-0.0100400313070048,0.0902577507564197,0.3395663383006134,1.0,0.0784658427127208,0.0844729744995192,0.1050943536811153,-0.0084757052303599,0.1714970809007504,-0.0100400313070048,-0.0147646741614823,-0.0147646741614823,0.0907519058606794,0.0922195695439346,-0.0427354019853267,0.0840447976790799,0.1098426999408861,0.0801074719821444,0.1417826408310142,0.2636714845299249,0.2636714845299249,0.2636714845299249,0.2636714845299249,0.2636714845299249,0.2392868950843754,0.1492232678360977,-0.0092899618091581,-0.010739376475258,-0.0084757052303599,-0.0084757052303599,-0.0142558208726793,-0.0137293554816063,0.075004211783459,0.0668286517296272,0.0986616663739458,-0.0157363358111915
merCPRT_STRESS,-0.0246451604321539,0.0302357927281792,0.0476283554161709,0.0151849260110728,-0.0489117722083554,-0.0149160415102514,-0.0169942330117961,0.095194506226828,0.0736171541455034,0.1531856416416196,0.1285073573930282,0.1323302790623579,0.1255238518322519,0.0490065737071081,0.1086090788437008,-0.0741567721093967,-0.0878165528357233,-0.0479475883964144,0.0553954934855484,-0.2220299502322433,-0.2578110716269942,-0.2590917218424867,-0.2470439890122517,-0.3458829813552373,-0.0781822498311631,-0.0088412777457741,-0.0099394655796029,0.0040864439670913,-0.0042808019996121,-0.1163158276033778,-0.1027091089707244,-0.1477690603689926,-0.1076835292953103,-0.0678940703298233,-0.0763956317203104,0.1707135011764797,-0.0391689191961475,-0.0151849260110739,-0.0288882604328299,-0.0445902985369025,-0.0266350053302755,-0.0246451604321539,-0.0318895726445817,-0.0318895726445817,-0.0318895726445817,-0.0360701678616002,0.0463284624808784,0.0106183915395607,0.066693207791285,0.0615684187268035,0.0525987695732154,0.0525987695732154,0.0621314392296946,0.0129182398620137,-0.0266350053302754,0.0933670081004431,0.2867086963049486,0.0784658427127208,1.0,0.320091585419989,0.2533496340344064,0.1981181405369226,0.0411554823921325,0.2533496340344064,0.0569037353877367,0.0569037353877367,0.1471959911281296,0.150541226356698,0.0862082450443757,0.1654430050787973,-0.0227451955485558,-0.0614278572458576,-0.0242337423306125,-0.0224850348654767,-0.0224850348654767,-0.0224850348654767,-0.0224850348654767,-0.0224850348654767,-0.0246451604321539,0.0946975556773018,0.1264775941622343,0.1462105579437501,-0.0224850348654766,-0.0224850348654766,-0.0046898551741928,-0.0020623762169747,0.0365115408819798,-0.0502290126116905,0.1634078453768001,-0.0116303905054379
IncC_PLASMID,-0.0088525564878355,0.0108607149796226,0.0171081339845638,-0.0102337274193778,0.0249089743126278,0.026861487845037,0.0187879186100362,-0.0044886475626006,-0.0308559548185872,0.06055499783845,0.0479662224832112,0.0493356387486826,0.0438749896083291,0.0092238822008574,0.000363626843349,-0.136035342642457,-0.2771902189662318,0.024215166687729,-0.0096313466601847,0.0185163592522888,0.0316466141015818,0.0314124765388154,0.0373548561602735,0.0069456314534579,-0.0119134130207517,-0.0952548089685777,-0.0960448089434433,-0.0807247622776794,0.0037351863903831,0.0311542354584265,0.0286774387222662,-0.0427412085041184,-0.0445839523502316,-0.0273455913934918,-0.0228215822961273,0.0136147479516215,-0.0140694993934375,0.010233727419377,0.058027865549615,0.0589924735251589,-0.0095673099750828,-0.0088525564878355,0.0896907216494844,0.0896907216494844,0.0896907216494844,0.0675557760305921,0.1908361970217639,-0.0204152135750023,-0.0095673099750828,-0.0135846047753876,-0.0145392940737267,-0.0145392940737267,0.0535358450248575,-0.0236172192162628,-0.0095673099750828,0.2022506478427489,-0.0125624522400764,0.0844729744995192,0.320091585419989,1.0,0.5938565977390735,0.4198236474902321,0.1809666827570552,0.4731718161962424,0.2343978598946696,0.2343978598946696,-0.0297585462456927,-0.0290412015378573,0.0197477253621292,0.0115820103127326,-0.017502801623723,-0.0220649233626484,-0.0273157099650321,-0.0080766380817666,-0.0080766380817666,-0.0080766380817666,-0.0080766380817666,-0.0080766380817666,-0.0088525564878355,0.0720954382008074,-0.0088525564878355,-0.0102337274193778,-0.0080766380817666,-0.0080766380817666,-0.0135846047753876,-0.0130829272971477,0.1723149698930485,-0.0248014530505729,0.1053187527446049,-0.0149954116649643
cmlA_AMR,-0.0073938867688189,0.0090711532762421,0.0142891610668024,-0.0085474768634137,0.0440977194974087,-0.0001599331149619,-0.0062408476201824,-0.0420934220574753,-0.0719203499195541,0.0426582823479598,0.0504078155231701,0.0773387552253902,0.0470684771357947,-0.0231470220567828,-0.0124665991580908,-0.1678411585603033,-0.5038163416313224,0.0202251407063229,-0.0286133587639448,0.0268737870622729,0.0172300061500676,0.0170177203166989,0.0223688795056797,-0.0059385576356935,-0.0248338466690101,-0.0875496256506867,-0.0882437771233596,-0.0628970977232487,-0.0563346095388449,-0.0257148582130892,0.0011921299982681,-0.0461466504484015,-0.0569622630818754,-0.0450751471157354,-0.0422125225995541,-0.0371616167747933,-0.0117512139631068,0.0085474768634131,0.0793956784568153,0.0804525826146964,-0.0079908675799086,-0.0073938867688189,-0.0095673099750828,-0.0095673099750828,-0.0095673099750828,0.0341123486184576,0.1111174715677484,-0.0170513204566662,-0.0079908675799086,-0.0113462172928684,-0.0121435987703006,-0.0121435987703006,0.0698575678065639,-0.0197257193353554,-0.0079908675799086,0.1180689791510844,-0.0104924887550231,0.1050943536811153,0.2533496340344064,0.5938565977390735,1.0,0.8441911156638063,0.2202287386692356,0.1360078277886499,-0.0117512139631068,-0.0117512139631068,-0.0466496225108778,-0.0461782052764951,0.0278321121051275,0.0225183905512704,-0.0146187978038591,-0.0184292012290768,-0.0228147955642958,-0.0067458194174048,-0.0067458194174048,-0.0067458194174048,-0.0067458194174048,-0.0067458194174048,-0.0073938867688189,0.0908855160704256,-0.0073938867688189,-0.0085474768634137,-0.0067458194174048,-0.0067458194174048,-0.0113462172928684,-0.0109272031387458,0.099803553753137,-0.020714822414305,0.0582961176444823,-0.0125245601149146
ant(2'')-Ia_AMR,-0.0062418535204611,0.0076577870046284,0.0120627828228838,-0.0072157040294358,0.0634453320275822,-0.0144411097137933,-0.019155206460527,-0.0484828889904872,-0.0520571249516368,0.0270983949534945,0.0338205280114804,0.0652886900577721,0.0309358385595465,-0.0238812073959458,-0.0148364250862993,-0.2027203969266971,-0.5977220956719825,0.0170738840973281,-0.0473073728335715,0.0130557090874074,0.0041876727959314,0.0039896341250886,0.0089436826381137,-0.0182273794382636,-0.0377171504966176,-0.1143807451859296,-0.1151405918438351,-0.0836659092117488,-0.0475571768770823,-0.0459720384228939,-0.0470281249074774,-0.0610070224697865,-0.0480870364218237,-0.0380520387323429,-0.0356354365483012,-0.0541332490735131,-0.0099202704259192,0.007215704029435,0.1018387655455959,0.103013785547165,-0.0067458194174048,-0.0062418535204611,-0.0080766380817666,-0.0080766380817666,-0.0080766380817666,-0.0182916447812556,0.1345567904422328,-0.0143945732398541,-0.0067458194174048,-0.0095783758350305,-0.0102515181940737,-0.0102515181940737,0.0872738342704842,-0.0166522770129848,-0.0067458194174048,0.142605011330628,-0.0088576657881929,-0.0084757052303599,0.1981181405369226,0.4198236474902321,0.8441911156638063,1.0,0.2636714845299251,-0.0067458194174048,-0.0099202704259192,-0.0099202704259192,-0.0393811968727534,-0.0389832306317168,0.0139239336390661,0.0233472091414137,-0.0123410592277034,-0.0155577679463671,-0.0192600477210645,-0.0056947608200455,-0.0056947608200455,-0.0056947608200455,-0.0056947608200455,-0.0056947608200455,-0.0062418535204611,0.1112459936268551,-0.0062418535204611,-0.0072157040294358,-0.0056947608200455,-0.0056947608200455,-0.0095783758350305,-0.0092246478087829,-0.0088576657881929,-0.0174872690447097,-0.0134024051990028,-0.0105731223766082
catB_AMR,-0.0092899618091581,0.01139734352664,0.0179534478611857,-0.010739376475258,0.0199317184829706,-0.0260097293194977,-0.0328934849303213,-0.0762464995659039,0.0414159018957386,0.0656575296978915,0.0751507314611232,0.0765358888602013,0.0710438851367987,-0.0437655443099685,-0.0710920564008987,-0.1283060594317455,-0.2636714845299249,0.0254116394558474,-0.0046252382530942,-0.0900283760213918,0.0601878950945892,0.0599912301235142,0.0650899379596804,0.0417060566042462,0.0311316004979451,-0.0232973046860682,-0.0237970241601112,-0.0376658734436367,-0.0255078054434386,0.1384050268111085,0.1347317867924347,0.0971611189944355,-0.0265100807393352,-0.0566341368674018,-0.0530374260628174,0.0703386078560188,-0.0147646741614823,0.0107393764752578,0.052651838868423,0.0535971488410461,-0.0100400313070048,-0.0092899618091581,-0.0120207337580169,-0.0120207337580169,-0.0120207337580169,-0.0272240738888721,0.0844729744995195,-0.0214239304429391,-0.0100400313070048,-0.0142558208726792,-0.0152576814237381,-0.015257681423738,-0.017530492389968,-0.0247841473656884,-0.0100400313070048,-0.0113973435266397,0.163191587289177,0.1714970809007504,0.0411554823921325,0.1809666827570552,0.2202287386692356,0.2636714845299251,1.0,-0.0100400313070048,-0.0147646741614823,-0.0147646741614823,0.1654340427432332,0.1673393849565677,-0.1107270415403601,0.0840447976790799,-0.0183676160509215,-0.0231551524853498,0.0565586300387845,-0.0084757052303599,-0.0084757052303599,-0.0084757052303599,-0.0084757052303599,-0.0084757052303599,-0.0092899618091581,-0.0142558208726793,-0.0092899618091581,-0.010739376475258,-0.0084757052303599,-0.0084757052303599,-0.0142558208726793,0.0710470143803406,-0.0131831637222591,-0.0260268942613418,-0.0199472531743103,-0.0157363358111915
aac(6')_AMR,-0.0073938867688189,0.0090711532762418,-0.067641548166876,0.1262279172507713,0.0052758986437577,0.0280842549873037,0.0211754133182308,0.0090324261911501,0.0049940654768523,0.0162621622966293,-0.0013180428230927,0.0257211279661161,0.0210111321132826,-0.0231470220567827,-0.0124665991580908,-0.0774730225793594,0.0067458194174047,-0.0984379771919043,0.0056683180183662,-0.0016473114665575,0.0172300061500676,0.0170177203166989,-0.0070673658050732,-0.0059385576356935,-0.0248338466690101,-0.0475980393718462,-0.0481205767114508,-0.0628970977232487,0.0852233307650821,0.0030271921693889,0.0580921726183105,-0.0461466504484014,-0.0006063210075942,0.0184545494575995,0.0239341632130568,-0.0101988331986696,-0.0117512139631068,0.0085474768634132,-0.0237019451863728,-0.0234825021677131,-0.0079908675799086,-0.0073938867688189,-0.0095673099750828,-0.0095673099750828,-0.0095673099750828,0.0341123486184576,0.1111174715677484,-0.0170513204566662,-0.0079908675799086,-0.0113462172928684,-0.0121435987703006,-0.0121435987703006,-0.0139525305265827,0.0409635147173234,-0.0079908675799086,-0.0090711532762418,-0.0104924887550231,-0.0100400313070048,0.2533496340344064,0.4731718161962424,0.1360078277886499,-0.0067458194174048,-0.0100400313070048,1.0,0.2847151268775598,0.2847151268775598,-0.0155146136846457,-0.0148607281189336,-0.0005136260596101,-0.0545503647075351,-0.0146187978038591,-0.0184292012290768,-0.0228147955642959,-0.0067458194174048,-0.0067458194174048,-0.0067458194174048,-0.0067458194174048,-0.0067458194174048,-0.0073938867688189,-0.0113462172928684,-0.0073938867688189,-0.0085474768634137,-0.0067458194174048,-0.0067458194174048,-0.0113462172928684,-0.0109272031387458,0.0998035537531368,0.0373524416867468,0.1324682673275918,-0.0125245601149146
ble_AMR,-0.0108733056292705,0.0133398610320198,-0.0352132997035366,0.264907538492145,0.0572371643112446,0.0329930870700872,0.0230765860082901,0.0909737405503648,0.0852635974729261,0.0834351679896821,0.0766643180015004,0.0605973516539368,0.0538902148941919,-0.0239575697320888,0.0092105229087364,0.018963302187805,0.0099202704259192,-0.0924098689294641,-0.0353563851519964,0.0423162383564299,0.0704460784651223,0.0702158947053824,0.0155798905656196,0.0488142695702558,0.0364375455891335,0.0200896877076551,0.0197082254977174,0.0095686468952919,0.0920201922964923,0.0579905612310118,0.0352235601456318,0.037129993343387,0.0129210143093335,0.0209105315664107,0.0287121784280082,-0.0202849975904601,0.050537634408602,0.0125697527161158,0.0358972803240844,0.0367947141519589,-0.0117512139631068,-0.0108733056292705,0.0687529537025983,0.0687529537025983,0.0687529537025983,0.0829765504250147,0.0687529537025984,-0.0250753391964074,0.0870708996504486,-0.0166855257889185,-0.0178581394329092,-0.0178581394329092,-0.0205183191818737,-0.0290082580105281,-0.0117512139631068,0.0739127114959329,-0.0154300492572019,-0.0147646741614823,0.0569037353877367,0.2343978598946696,-0.0117512139631068,-0.0099202704259192,-0.0147646741614823,0.2847151268775598,1.0,1.0,0.0168661768059516,0.0180603246141255,-0.0146502249713819,-0.0298492319007462,-0.0214981188411218,-0.0271016237781916,-0.0335509932456726,-0.0099202704259192,-0.0099202704259192,-0.0099202704259192,-0.0099202704259192,-0.0099202704259192,-0.0108733056292705,-0.0166855257889185,-0.0108733056292705,-0.012569752716116,-0.0099202704259192,-0.0099202704259192,-0.0166855257889185,0.0566958986827036,0.1359558784551242,-0.0304628137012679,-0.0233469829784336,-0.0184183737538343
blaNDM_AMR,-0.0108733056292705,0.0133398610320198,-0.0352132997035366,0.264907538492145,0.0572371643112446,0.0329930870700872,0.0230765860082901,0.0909737405503648,0.0852635974729261,0.0834351679896821,0.0766643180015004,0.0605973516539368,0.0538902148941919,-0.0239575697320888,0.0092105229087364,0.018963302187805,0.0099202704259192,-0.0924098689294641,-0.0353563851519964,0.0423162383564299,0.0704460784651223,0.0702158947053824,0.0155798905656196,0.0488142695702558,0.0364375455891335,0.0200896877076551,0.0197082254977174,0.0095686468952919,0.0920201922964923,0.0579905612310118,0.0352235601456318,0.037129993343387,0.0129210143093335,0.0209105315664107,0.0287121784280082,-0.0202849975904601,0.050537634408602,0.0125697527161158,0.0358972803240844,0.0367947141519589,-0.0117512139631068,-0.0108733056292705,0.0687529537025983,0.0687529537025983,0.0687529537025983,0.0829765504250147,0.0687529537025984,-0.0250753391964074,0.0870708996504486,-0.0166855257889185,-0.0178581394329092,-0.0178581394329092,-0.0205183191818737,-0.0290082580105281,-0.0117512139631068,0.0739127114959329,-0.0154300492572019,-0.0147646741614823,0.0569037353877367,0.2343978598946696,-0.0117512139631068,-0.0099202704259192,-0.0147646741614823,0.2847151268775598,1.0,1.0,0.0168661768059516,0.0180603246141255,-0.0146502249713819,-0.0298492319007462,-0.0214981188411218,-0.0271016237781916,-0.0335509932456726,-0.0099202704259192,-0.0099202704259192,-0.0099202704259192,-0.0099202704259192,-0.0099202704259192,-0.0108733056292705,-0.0166855257889185,-0.0108733056292705,-0.012569752716116,-0.0099202704259192,-0.0099202704259192,-0.0166855257889185,0.0566958986827036,0.1359558784551242,-0.0304628137012679,-0.0233469829784336,-0.0184183737538343
nfaE_VIR,0.0240564211968096,0.0254662908782486,0.0302737127838525,0.0083825095966307,-0.1706547861612467,-0.1658194832146155,-0.1964857249059891,0.0472029568207507,0.1289360527106498,0.06639985258827,0.0873696565236248,0.0999337178050244,0.0888559033549846,0.08722178347906,0.0045341842903947,0.0557408033910751,0.0025837399006453,0.0667576449776993,-0.0113828621823272,-0.3302880380197097,-0.3702967668685785,-0.3723920597776232,-0.3340311114356511,-0.3731128908978683,-0.1235229625968699,-0.0964683207407586,0.0574163402050727,0.0536440848584778,-0.2309306794006629,0.0736031016572484,0.1053816841961888,0.0299267162491535,-0.2594273413663023,-0.2219340579195954,-0.2035249215659878,-0.001241230124207,-0.0686020247415683,0.0498990335043521,-0.0269113566562416,-0.0359611911646008,-0.0466496225108779,-0.0431645279069337,-0.0558526836190262,-0.0558526836190262,-0.0558526836190262,-0.0541292948717996,-0.0558526836190263,0.0504767483230299,-0.0466496225108779,-0.0662377080267868,-0.0708927150766975,-0.0708927150766976,-0.0452106321532981,0.0816748061969423,0.0156203951415865,0.0020236050208877,0.010289982539525,0.0907519058606794,0.1471959911281296,-0.0297585462456927,-0.0466496225108778,-0.0393811968727534,0.1654340427432332,-0.0155146136846457,0.0168661768059516,0.0168661768059516,1.0,0.9898945112734238,0.1869955257309747,0.0925776414039631,-0.0506715540140213,-0.0796626171770096,-0.0525268191545516,0.071011174043568,0.071011174043568,0.071011174043568,0.071011174043568,0.071011174043568,0.0576668957486812,7.509944220722751e-05,-0.009554053355062,0.0375232811471229,-0.0393811968727534,-0.0393811968727534,-0.0662377080267869,0.0279104298077464,-0.0374058420400058,-0.0455994974563652,-0.0445702588828455,-0.0731167167560849
afaC_VIR,0.0248865716997387,0.0247700367714832,0.0469379300154879,0.0092283257182114,-0.1685281817444218,-0.1615112226961968,-0.1919447361497635,0.05060880016569,0.1276330908835331,0.0660933414149907,0.0863974611438883,0.0989238387463411,0.088227831376189,0.0914879595644449,0.0128644804061333,0.0548655524036422,0.001970120257731,0.0652637443486676,-0.0077174843956279,-0.3311840382632991,-0.3702608629469385,-0.3723417190884235,-0.3344154248953497,-0.3783934607495883,-0.1265563422144599,-0.0913559141679311,0.0547584599787457,0.0513831782392229,-0.2270332456292945,0.07285930634321,0.1050042438029779,0.025476454187715,-0.2617666822155177,-0.2259417272762344,-0.2079760988823833,0.0047283784326811,-0.067908767753922,0.0493947793838068,-0.0248598701146109,-0.045285327817505,-0.0461782052764952,-0.0427283292567821,-0.055288264954365,-0.055288264954365,-0.055288264954365,-0.0524269314926744,-0.0552882649543652,0.0523618829469375,-0.0461782052764952,-0.0655683436150478,-0.0701763095436936,-0.0701763095436936,-0.0441751092167199,0.0839920530133746,0.016456749038628,0.0028809650859373,0.0113282674376672,0.0922195695439346,0.150541226356698,-0.0290412015378573,-0.0461782052764951,-0.0389832306317168,0.1673393849565677,-0.0148607281189336,0.0180603246141255,0.0180603246141255,0.9898945112734238,1.0,0.1890199761685271,0.0950120870512094,-0.0496059339044244,-0.0784117420531531,-0.0622989500730396,0.0720561004902377,0.0720561004902377,0.0720561004902377,0.0720561004902377,0.0720561004902377,0.0586940221779991,0.0011330934956517,-0.0089208787785217,0.0385398782692213,-0.0389832306317167,-0.0389832306317167,-0.0655683436150478,0.0290924989432826,-0.0366470809913984,-0.0439359563408657,-0.0433516980042652,-0.072377836599182
IncFII_PLASMID,0.0213814858865298,0.011308996386591,-0.0359451515179212,0.0335607991546789,0.1670587478849143,0.1591812291903397,0.1919016549996082,0.0313886742308203,0.0751989667940402,0.0756980403009535,0.0696314256234907,0.0608553908444996,0.039872727849497,0.1583916907073527,0.2090239998424031,0.0160763230894954,-0.0474248420949124,0.0446800772240944,-0.1458936852076809,-0.0581966815702748,-0.1435582523202889,-0.1360576131386384,-0.1498089678332193,-0.0561899557829348,-0.0277050328818001,0.0009529855499674,0.0189895236829313,0.0195958669803288,-0.3841811414269108,-0.3130623424688889,-0.2971967955543212,-0.3043318764905185,-0.4315538204040784,-0.3834261020649722,-0.3607849778036292,-0.1064815569287521,0.0048026301409943,0.0194995153548659,0.0144221794628557,0.0423320433483134,0.0561778502698652,0.0213814858865296,0.0435041851642543,0.0435041851642543,0.0435041851642543,0.0425278259022091,0.019747725362129,-0.0303632178772678,-0.0288593642243479,-0.1013494424905163,-0.0842414293379741,-0.1219334395256767,-0.0998835144467664,-0.0166276949900932,-0.0572051023890854,-0.0863905287877925,0.0303419577881815,-0.0427354019853267,0.0862082450443757,0.0197477253621292,0.0278321121051275,0.0139239336390661,-0.1107270415403601,-0.0005136260596101,-0.0146502249713819,-0.0146502249713819,0.1869955257309747,0.1890199761685271,1.0,0.260692089818078,-0.039268567071119,-0.0102641907636094,-0.0704069680509643,0.0474248420949117,0.0474248420949117,0.0474248420949117,0.0474248420949117,0.0474248420949117,0.0519809219283541,-0.0409773549804247,0.0519809219283541,0.060090956409452,-0.0195769748167795,-0.0530778832726251,0.0395187616996976,0.0768210429791505,0.0303419577881815,0.0084659874975152,0.0240091061977468,0.0331692816353817
blaTEM-CA_AMR,-0.0465132939468097,0.0684055997463194,-0.0465313217384447,-0.0858291177429141,-0.1844807466249295,0.1164460621286465,0.1008353664168226,-0.1060527459011573,0.0129032183136895,0.0200043750410987,0.0230176749232543,0.0306920663447048,0.0648813207761938,0.0388325421353212,0.1032923712133135,0.0005112239417311,0.0070144781514704,-0.0191917651544907,-0.1370433258242699,-0.1713682804270764,-0.1975326349183357,-0.2003378937850738,-0.2150069858283888,-0.092543544231356,-0.0609730717869384,-0.0818725434146781,-0.0567860336854993,-0.0455604808727891,-0.3030383681272761,-0.3058282952562747,-0.3208388239892162,-0.3016151479883071,-0.1849056563649407,-0.1182732101474605,-0.1288584922787961,0.1882624568631548,-0.0651092610222967,-0.0103474190172298,-0.0540743331349889,0.033063031331885,-0.0545503647075351,-0.0187811949900015,0.0546427054964925,0.0546427054964925,0.0546427054964925,0.001352376577029,-0.0960697276466667,0.0020747154001106,-0.003171194534998,0.0137355229462364,0.0147008183656232,-0.0023792113933838,-0.0055370944534908,0.0076390179772667,-0.0545503647075351,0.0903683439382475,0.0520559764723027,0.0840447976790799,0.1654430050787973,0.0115820103127326,0.0225183905512704,0.0233472091414137,0.0840447976790799,-0.0545503647075351,-0.0298492319007462,-0.0298492319007462,0.0925776414039631,0.0950120870512094,0.260692089818078,1.0,0.0963669879383559,0.1029524170976255,0.160729593803358,0.0840705837271821,0.0840705837271821,0.0840705837271821,0.0840705837271821,0.0840705837271821,0.0921472008372314,0.0502121147102268,0.0921472008372315,-0.0858291177429143,-0.0373761654443545,-0.0070144781514704,0.0319738188282315,0.0416021123612165,0.0323789956396643,0.019897340922581,0.0655327167259356,0.1395092058720257
